method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
Density t-SNE,lambda_density,0.0005,0.9563754799879627,0.951369264720634,0.786218726087784,-0.0026205203030258417,0.5292477186407687,87.60760593414307
DenSNE,dens_lambda,0.016,0.9763181823653325,0.9624961460527636,0.43674681543954524,0.11053646712864079,0.44535111882164796,28.57438898086548
t-SNE,perplexity,100,0.9739707733975324,0.9816601986157087,0.44839086267215156,0.15462419390678406,0.399446179541817,37.72703790664673
PaCMAP,n_neighbors,15,0.9567832039321897,0.9780701855752834,0.38937631161987224,0.17165236175060272,0.6393242342919077,1.203446865081787
UMAP,n_neighbors,100,0.9547062573979336,0.9832380619921758,0.3482105475068388,0.17785222828388214,0.8726411332586189,14.09731912612915
DensMAP,dens_lambda,0.5,0.9541948761159594,0.9817537767077942,0.7425274627944798,0.15526670217514038,0.8235775837597643,8.970870971679688
