method,param_name,param_value,trustworthiness,continuity,density_corr,silhouette,stress,time_sec
Density t-SNE,lambda_density,0.002,0.9936470498545491,0.9819786177149162,0.9896606952057364,nan,4.130974371022253,86.45878982543945
DenSNE,dens_lambda,0.016,0.9995142381382285,0.9879434286287492,0.09308287079773675,nan,4.451903585811576,9.479724168777466
t-SNE,perplexity,30,0.9999958952753536,0.9993414825960477,0.1723891605926339,nan,6.322903950602742,15.68893313407898
PaCMAP,n_neighbors,30,0.9999718407061892,0.9999743003310262,0.4739984263122371,nan,1.4331883063964153,1.912377119064331
UMAP,n_neighbors,15,0.999246805095797,0.9999813421606981,0.16548734982939844,nan,1.0993072361231728,6.660013675689697
DensMAP,dens_lambda,0.25,0.9999777470157488,0.9999860086267429,0.9551511949117577,nan,1.2681792425686063,9.397229194641113
