dataset,method,param1_name,param1_value,param2_name,param2_value,AUROC_kNN_mean,AUROC_kNN_std,AUROC_LOF_mean,AUROC_LOF_std,AUROC_IF_mean,AUROC_IF_std,AUROC_centroid_mean,AUROC_centroid_std,AUROC_linear_mean,AUROC_linear_std,AUPRC_kNN_mean,AUPRC_kNN_std,AUPRC_LOF_mean,AUPRC_LOF_std,AUPRC_IF_mean,AUPRC_IF_std,AUPRC_centroid_mean,AUPRC_centroid_std,AUPRC_linear_mean,AUPRC_linear_std,n_seeds
swiss,DR-SNE,lambda,0.0,k_density,40.0,0.5276446222222222,0.2231766470920942,0.5222040444444445,0.030006779082791566,0.5211503555555554,0.26093791228299396,0.5341413333333334,0.23627056048966144,0.8174987555555555,0.15696847032474032,0.12461317818282791,0.06948653674540861,0.10602807997084988,0.013574821496857367,0.13878838593157655,0.09473005699176741,0.13745901451775802,0.08623140228917235,0.4121848541201182,0.3568249620863913,5
swiss,DR-SNE,lambda,0.0,k_density,80.0,0.5667315555555555,0.17343749589412524,0.5414608,0.027470654398403852,0.5378105333333333,0.21614173600155964,0.5183,0.2516609424351702,0.7851787555555556,0.16216850646815983,0.1370910570930725,0.07478428954661702,0.12313386692179829,0.03864574799590233,0.1311962127876227,0.07582770371931512,0.1404050827277002,0.09632333370224658,0.38384841413098025,0.32936338272600735,5
swiss,DR-SNE,lambda,0.0,k_density,300.0,0.5072593777777777,0.18623480731661526,0.5108184,0.02594757722575307,0.4770464888888889,0.2292808403001669,0.45830519999999997,0.22136391797953292,0.8041112888888888,0.1725750544428727,0.11726830347479918,0.050857120188855805,0.10026282149476533,0.011374313166360657,0.10727076396835802,0.04819386548613016,0.10360800300483956,0.05373423592022647,0.45149394503828777,0.3686963575745207,5
swiss,DR-SNE,lambda,5e-05,k_density,40.0,0.5510300444444445,0.2265448909737999,0.5239342222222223,0.03249710477930356,0.509612311111111,0.24843574306237234,0.5073137777777778,0.22787129384851781,0.8211928000000001,0.14428108160625774,0.14467401774547273,0.09733133819602723,0.10510849915320467,0.01365239098679322,0.13353692478090146,0.09032259559858102,0.14684758078313084,0.11823360981057114,0.4125909480859489,0.3587570567650017,5
swiss,DR-SNE,lambda,5e-05,k_density,80.0,0.5040352888888889,0.1576641070742357,0.5439410666666666,0.02504888791765242,0.49802542222222224,0.17679202779031739,0.48338484444444435,0.1707418096564243,0.8038533333333333,0.09770942829369894,0.1171869727571377,0.07059041990621168,0.11352673993449444,0.015433178688701824,0.11989519367958841,0.08428591843816101,0.1096696615283598,0.06654865319493518,0.33085389709964463,0.3036801345564446,5
swiss,DR-SNE,lambda,5e-05,k_density,300.0,0.45294248888888894,0.16307073489992002,0.49807386666666664,0.009694479389430822,0.42126546666666675,0.2318272396509687,0.4350947555555555,0.2475455020201536,0.7748831111111111,0.18683693397871817,0.09966968305716521,0.04485429194080165,0.09694895429499116,0.003743878270141469,0.09825601497353106,0.05086360413459565,0.10326137731255672,0.06629033972897634,0.41724601339793316,0.400383022727601,5
swiss,DR-SNE,lambda,0.0001,k_density,40.0,0.5589183999999999,0.15906181642464093,0.5401399111111111,0.0370774938881683,0.5427035555555555,0.19324500603746464,0.5650904,0.2114714421114615,0.8369074666666666,0.14778196735895746,0.12489778681468708,0.055386170574885596,0.10967576265671297,0.010865311137714901,0.12968884671997358,0.07670933207933309,0.17072881626923547,0.1556887379322106,0.4564968332787508,0.34989621853928077,5
swiss,DR-SNE,lambda,0.0001,k_density,80.0,0.5390213333333334,0.21770698479298806,0.5176908444444445,0.02785619284268564,0.480893911111111,0.25183297575764985,0.4634893777777778,0.27173643489217847,0.7355907555555555,0.16776418970477205,0.16333155375252226,0.1807557522239616,0.1006127124657445,0.007291215167212222,0.15651011531838838,0.18295963467787726,0.1708310952089322,0.2184785993949448,0.3260765048566361,0.3676933833877597,5
swiss,DR-SNE,lambda,0.0001,k_density,300.0,0.4748975111111111,0.145419594143123,0.5132851555555555,0.025808215961129453,0.4542118222222221,0.20490404118919714,0.4621839111111111,0.2202461772665608,0.7901321777777778,0.1738089097506259,0.10490673769368815,0.04229923054953987,0.10131681493317306,0.010438849176781754,0.10200464077812221,0.04483810179328705,0.10265995385137491,0.04726420391105919,0.3955339295406489,0.3275323455795706,5
swiss,DR-SNE,lambda,0.0002,k_density,40.0,0.5924883555555556,0.1964929280286547,0.5198469777777778,0.04631711093801562,0.5590689333333333,0.23142322712862506,0.5681994222222222,0.22733247843141097,0.8500471111111111,0.11753106356372231,0.14284339638001833,0.0911575142108957,0.10110120734336811,0.011716262535736934,0.1516184258969389,0.10890622406947757,0.19608100768211115,0.19272652973905638,0.4535510118888202,0.35570781628878323,5
