dataset,method,param1_name,param1_value,param2_name,param2_value,AUROC_kNN_mean,AUROC_kNN_std,AUROC_LOF_mean,AUROC_LOF_std,AUROC_IF_mean,AUROC_IF_std,AUROC_centroid_mean,AUROC_centroid_std,AUROC_linear_mean,AUROC_linear_std,AUPRC_kNN_mean,AUPRC_kNN_std,AUPRC_LOF_mean,AUPRC_LOF_std,AUPRC_IF_mean,AUPRC_IF_std,AUPRC_centroid_mean,AUPRC_centroid_std,AUPRC_linear_mean,AUPRC_linear_std,n_seeds
thyroid,DR-SNE,lambda,0.0,k_density,40.0,0.5902099379863333,0.018891115652764336,0.5890765098550381,0.025716535613062877,0.509962574554647,0.025020892044834264,0.46289686771734406,0.050680064680044046,0.6095949362088715,0.04443071440732845,0.10757354877847244,0.016355985699062457,0.10538808099456429,0.009833528465459486,0.08401960983181078,0.009881261621885237,0.07751035042970136,0.00829947704133012,0.11737683783425971,0.029771998426329493,5
thyroid,DR-SNE,lambda,0.0,k_density,80.0,0.5583467630445945,0.059003551183169904,0.5795337125251807,0.0557983886640016,0.516304163210491,0.04402924771257905,0.5037215112375083,0.0420057448332073,0.6374442074495399,0.05353521257652649,0.09986748440312394,0.021140050649697508,0.10837893755454434,0.021770859177450152,0.08188080043064626,0.005664672835988058,0.08072031888472604,0.006034507597244549,0.12758522872984196,0.026377044566616943,5
thyroid,DR-SNE,lambda,0.0,k_density,300.0,0.5621035272741637,0.058214132068044155,0.567321957577912,0.04259250080359434,0.5162816486945531,0.07555186229755168,0.5059541019868072,0.09593234415901757,0.629106529209622,0.036351337750375724,0.09603519904661476,0.018813727614486582,0.09767445298884529,0.015354168571163312,0.0830447939361974,0.01732553009408354,0.08183151845453368,0.024124745784479786,0.12309900409327368,0.03862218121817646,5
thyroid,DR-SNE,lambda,5e-05,k_density,40.0,0.5771193269344709,0.022416062610482887,0.5832550262669353,0.030878365774816372,0.5022167910889916,0.027014642010917238,0.46846012560729944,0.05294825508090467,0.6103389027135917,0.04363570896948197,0.09927582221561712,0.010662120871000925,0.11155909029683793,0.011015125455998791,0.07830691287621344,0.0029177227514639117,0.07447538676412849,0.004194961077100769,0.11046100608188487,0.01771853056071052,5
thyroid,DR-SNE,lambda,5e-05,k_density,80.0,0.574647865070901,0.0441772402884923,0.5726958170399337,0.04587794712966705,0.5291434609155903,0.03469534235026089,0.5089528775131333,0.031758962747313206,0.6403090808547616,0.059600697344099694,0.1070457053739035,0.02235228156799675,0.1058529868745353,0.012526277372784524,0.085510899633148,0.00559345186029277,0.08220162253048126,0.0057652791485843435,0.12455435011822566,0.01885131736683026,5
thyroid,DR-SNE,lambda,5e-05,k_density,300.0,0.5754113836552515,0.052589516021019946,0.5547660662795749,0.03638142871447468,0.5261810246079709,0.07234203344471357,0.5097699174467749,0.0967516948068931,0.6317415175573725,0.03681488137114172,0.09985979635768157,0.015035451307983835,0.09649873964196695,0.012750653877685366,0.08169323831385222,0.015558949950449267,0.08369263232558136,0.02450762976065262,0.12390395109659391,0.036460324797411035,5
thyroid,DR-SNE,lambda,0.0001,k_density,40.0,0.5967958288896789,0.03720579081329908,0.5854266895761742,0.04166633975304291,0.5185470237389895,0.04837973021987818,0.4687877710629221,0.07385422038299831,0.6177615831259627,0.04691782844818655,0.11638238872970316,0.032530333611520044,0.11157189276663033,0.02116160362417079,0.08244095567974045,0.011235052830574112,0.0767852849948518,0.012637167394024151,0.11782690735359,0.02856998979232131,5
thyroid,DR-SNE,lambda,0.0001,k_density,80.0,0.5555820199865702,0.046060988626889184,0.5670993798633329,0.02568437583788797,0.5130824149780779,0.03307070836711341,0.4952905162539006,0.02883720875622922,0.6211922818659399,0.04005254463553961,0.09601369275533198,0.013135017779151204,0.10573400772721486,0.017345168019788627,0.08048934482088298,0.002058987220986681,0.07758120280731282,0.002812594581377368,0.11334114173181098,0.012869046649318162,5
thyroid,DR-SNE,lambda,0.0001,k_density,300.0,0.5585746731445275,0.047352881523839076,0.559932752695817,0.04341895225336624,0.5158787573567168,0.07828468378017794,0.5153709957735908,0.10032039405397572,0.6351623415096576,0.028414440680703736,0.09763013996428678,0.016916437144596116,0.09746753857571763,0.014072880289762025,0.08291549722462241,0.015411217344199759,0.08530728239317727,0.02554411419015696,0.1301251966541157,0.04443047912909783,5
thyroid,DR-SNE,lambda,0.0002,k_density,40.0,0.5772943081723743,0.046763658108306815,0.5746955602954537,0.04113826442251516,0.5010710194730812,0.032800421717699625,0.4531960737844137,0.046927000941170964,0.6059300075048386,0.04340183645980478,0.10065091600808387,0.020505091661411057,0.10183379572254396,0.0174751073462576,0.07706925696416006,0.006479845986691393,0.07323109678038611,0.007763437802317518,0.10884279711831431,0.023220624374592665,5
