method,trustworthiness_mean,continuity_mean,density_corr_mean,silhouette_mean,stress_mean,time_sec_mean,trustworthiness_std,continuity_std,density_corr_std,silhouette_std,stress_std,time_sec_std,score
Density t-SNE,0.8614005182931738,0.8956724911414177,0.9757533041885432,0.2985270222028096,1.04192898,21.262781063715618,0.004773694826483797,0.004986445439921494,0.010389197257528487,0.02108724487263149,0.06327380204749193,5.999051085822579,0.8715604061885432
DensMAP,0.8533807799231528,0.9243043305303192,0.6723240250429532,0.5800809462865194,0.5803446566666667,9.440211613972982,0.0026463644859146427,0.0012941564829092639,0.051062414866920626,0.014007590276676907,0.03834797795900108,0.0750716314369747,0.6142895593762865
PaCMAP,0.8592924861286443,0.9231077953224845,0.27740894826287166,0.6271203955014547,0.4916568666666667,0.5615421930948893,0.0009216844658194926,0.00019231030080371804,0.002185760290011367,0.005571936307424833,0.0005449733543333317,0.009539734136924365,0.22824326159620498
t-SNE,0.881300391594177,0.93600894021233,0.17163601624520752,0.5427246491114298,0.5570746333333334,16.870017369588215,0.0001333086019119325,0.0009094985538417918,0.002522474053274348,0.004962156198752486,0.02445449039426769,9.200821767773478,0.11592855291187418
UMAP,0.8561875099163235,0.9192735571605629,0.025095839882448363,0.601693590482076,0.5788357866666667,5.820611397425334,0.0004933082767803743,0.005420288317830543,0.009854136597372812,0.015397245642130124,0.015468673165505657,0.5635525719875754,-0.03278773878421831
