method,trustworthiness_mean,continuity_mean,density_corr_mean,silhouette_mean,stress_mean,time_sec_mean,trustworthiness_std,continuity_std,density_corr_std,silhouette_std,stress_std,time_sec_std,score
Density t-SNE,0.9562875353596149,0.9470258601665162,0.7899463657857151,-0.0383075147401541,0.5342511832892699,73.00493693351746,0.0032838565493336367,0.0049869481891571706,0.0035468370394320737,0.03972938871195334,0.008691574034132784,27.01132577655859,0.7365212474567882
DensMAP,0.9543602982579329,0.9800019981944027,0.6666561931029075,0.1469905078411102,0.825762989381308,20.195159594217937,0.0024540506992900913,0.001445199323438572,0.02231424252276044,0.013262552382489618,0.008805328613073152,0.35605582785743645,0.5840798941647767
t-SNE,0.9749475975524126,0.981862376032367,0.4350215028327779,0.16073606411616004,0.4012200465625118,27.75167965888977,0.001659908199843179,0.0004009036880924716,0.023193354514879326,0.015674138819062926,0.002411622913413594,14.720141296677985,0.3948994981765267
PaCMAP,0.9575516728525094,0.9775133313271139,0.3716772233151126,0.1834759414196014,0.6332904426803784,1.115275224049886,0.002164437406251975,0.0006871797055681936,0.026388139786513345,0.01442579250740698,0.006441553907833547,0.17124227338923437,0.3083481790470748
UMAP,0.9558615748821347,0.9761325723074865,0.2692040188305086,0.19224772353967026,0.8287104494765575,31.94415267308553,0.00841478962062988,0.0017509497461385335,0.002989797295254274,0.015108490172674337,0.029957577551492823,24.009398757986098,0.18633297388285286
